customer_id,first_name,last_name,gender,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,termination_date,msisdn
550,Abigail,Gauthier,female,English,1,Yes, physical,inactive,1941-08-03,2020-01-16,Abigail.Gauthier58609@hotmail.com,Ontario,,+19052686446
551,Leo,Belanger,male,English,1,Yes, physical,inactive,1989-01-28,2021-02-12,Leo.Belanger52241@hotmail.com,British Columbia,,+17783504595
552,Logan,Levesque,male,French,1,No, physical,active,1984-12-16,2021-04-03,Logan.Levesque46221@aol.com,Quebec,,+15141228227
553,Jacob,Lin,male,English,0,No, physical,active,1982-06-18,2020-10-22,Jacob.Lin94805@yahoo.com,Quebec,,+14386952506
554,Liam,Rogen,male,English,0,Yes, physical,active,1966-10-23,2021-04-07,Liam.Rogen41955@aol.com,Ontario,,+19056128279
555,Henry,Grant,male,English,0,Yes, physical,active,1947-10-22,2021-01-17,Henry.Grant90940@mail.com,Saskatchewan,,+16391864970
556,Mateo,Johnston,male,English,0,No, physical,active,1967-08-22,2021-08-01,Mateo.Johnston55084@yahoo.com,Ontario,,+13656145124
557,Alexander,Khan,male,English,0,Yes, physical,active,1992-05-02,2020-03-05,Alexander.Khan33072@gmx.com,Ontario,2020-01-10,+13651929926
558,Noah,Peters,male,English,0,Yes, physical,active,1950-04-01,2021-12-08,Noah.Peters3053@aol.com,British Columbia,,+16044005906
559,Nora,Jackson,female,French,1,Yes, physical,active,1994-05-09,2020-06-12,Nora.Jackson48756@hotmail.com,Ontario,2020-01-17,+18072434090
560,Alexander,Nadeau,male,English,1,Yes, physical,active,1959-10-11,2020-09-19,Alexander.Nadeau48675@gmx.com,Ontario,,+16131020180
561,Jacob,Gagnon,male,English,0,No,business,active,1956-07-07,2021-11-11,Jacob.Gagnon58818@yahoo.com,Alberta,,+14033045172
562,Leah,Murphy,female,English,1,No, physical,active,1987-06-15,2020-11-14,Leah.Murphy31875@yahoo.com,Manitoba,2021-11-14,+12049540030
563,Grayson,Kennedy,male,English,1,Yes, physical,active,1999-04-29,2020-06-28,Grayson.Kennedy83919@mail.com,Quebec,2020-06-14,+14501064076
564,Leo,Grant,male,English,0,No, physical,active,1956-10-12,2020-12-18,Leo.Grant49162@mail.com,Ontario,2021-07-21,+14167897331
565,Luca,Nadeau,male,English,1,Yes, physical,active,1983-04-13,2021-04-06,Luca.Nadeau68217@hotmail.com,Ontario,2019-04-30,+17054753407
566,Jacob,Lavoie,male,English,1,No, physical,inactive,1966-04-04,2020-05-28,Jacob.Lavoie54920@gmx.com,Ontario,,+15196870349
567,Owen,Pelletier,male,French,1,Yes, physical,active,1998-04-23,2021-01-23,Owen.Pelletier70235@gmail.com,Alberta,2020-10-29,+18255589710
568,Avery,Evans,female,English,1,Yes, physical,active,1963-04-07,2020-02-09,Avery.Evans14734@yahoo.com,Ontario,2021-08-19,+13435462516
569,Oliver,Patel,male,English,0,No, physical,active,1967-07-01,2020-08-30,Oliver.Patel33361@gmx.com,Ontario,,+19056310623
570,Benjamin,Johnston,male,French,1,Yes, physical,inactive,1963-01-15,2021-02-25,Benjamin.Johnston70832@gmail.com,Ontario,,+14168692164
571,Grayson,Gagnon,male,French,1,No, physical,active,1947-10-30,2020-03-23,Grayson.Gagnon23897@gmx.com,Ontario,,+14168205858
572,Charlie,Harris,female,Chinese,0,Yes, physical,active,1943-07-26,2020-09-04,Charlie.Harris272@gmail.com,Ontario,,+16478938158
573,Oliver,Richard,male,English,1,Yes, physical,active,1979-02-10,2021-11-16,Oliver.Richard17873@yahoo.com,Quebec,2021-01-10,+18191596699
574,James,Lin,male,English,1,No, physical,active,1993-09-04,2021-03-11,James.Lin11699@gmail.com,Alberta,,+18253802757
575,Henry,Girard,male,English,1,Yes, physical,active,1969-07-11,2020-09-01,Henry.Girard4698@hotmail.com,Ontario,2020-02-19,+15192206559
576,Mia,Lewis,female,English,1,No, physical,active,1963-03-11,2021-07-14,Mia.Lewis67533@mail.com,Ontario,,+13437975868
577,Hannah,Peters,female,English,1,Yes, physical,active,1962-09-09,2021-03-04,Hannah.Peters89348@hotmail.com,Quebec,,+13679040351
578,Mila,Robinson,female,French,1,No, physical,active,1950-03-27,2020-11-08,Mila.Robinson86330@gmx.com,Ontario,2021-05-17,+16139222810
579,Oliver,Harris,male,English,1,No, physical,active,1990-10-14,2020-09-05,Oliver.Harris19133@gmail.com,Quebec,,+14387217839
580,Aria,Lapointe,female,English,1,Yes, physical,active,1991-07-26,2021-10-08,Aria.Lapointe35500@gmx.com,Alberta,2021-07-21,+18253279856
581,Everly,Gill,female,English,1,No, physical,active,1991-10-09,2021-05-05,Everly.Gill47049@gmx.com,British Columbia,,+16044836716
582,Nora,Harris,female,English,1,Yes, physical,active,1981-11-02,2020-08-04,Nora.Harris34276@yahoo.com,British Columbia,,+16722537345
583,Aria,Morin,female,English,0,Yes, physical,active,1959-09-10,2020-09-16,Aria.Morin19323@yahoo.com,Quebec,2021-09-07,+14389540063
584,Lucas,Cameron,male,French,0,No, physical,active,1945-08-13,2021-02-25,Lucas.Cameron37100@yahoo.com,Ontario,,+13659898741
585,Leah,Lavoie,female,French,0,Yes, physical,active,1997-03-19,2021-08-24,Leah.Lavoie54855@aol.com,Ontario,,+17051713521
586,Avery,Morin,female,English,1,Yes, physical,active,1950-10-27,2020-07-21,Avery.Morin3541@gmail.com,New Brunswick,,+15069698851
587,Charlotte,Graham,female,English,0,No, physical,active,2001-10-26,2021-05-03,Charlotte.Graham16353@hotmail.com,Manitoba,,+14319630609
588,Zoey,Harris,female,English,1,Yes, physical,active,1955-07-18,2020-07-06,Zoey.Harris96201@gmail.com,Alberta,,+18254243909
589,Oliver,Gauthier,male,French,0,No, physical,active,1949-07-28,2021-11-06,Oliver.Gauthier59390@mail.com,Ontario,,+15489088886
590,Leo,Hall,male,English,0,Yes, physical,inactive,1955-01-10,2020-09-27,Leo.Hall36301@gmx.com,Ontario,,+15484497375
591,Elliot,Gauthier,male,English,0,No, physical,active,2000-07-12,2020-03-26,Elliot.Gauthier46591@gmx.com,Ontario,2020-04-08,+15191773415
592,Abigail,Michaud,female,English,0,Yes, physical,active,1972-11-23,2021-02-24,Abigail.Michaud30701@mail.com,British Columbia,,+17781816238
593,James,Reynolds,male,English,1,Yes, physical,active,2002-03-12,2020-06-07,James.Reynolds20072@mail.com,Manitoba,2020-03-16,+14319336594
594,Grayson,Morin,male,English,0,No, physical,active,1985-03-08,2021-04-27,Grayson.Morin5472@yahoo.com,Alberta,2020-09-24,+14035204167
595,Isabella,Pelletier,female,English,1,Yes,business,active,1961-03-01,2021-11-09,Isabella.Pelletier72846@hotmail.com,Ontario,,+14378030335
596,Logan,Lin,male,English,1,No, physical,active,1971-06-24,2020-03-15,Logan.Lin1736@gmx.com,Nova Scotia,,+17822301424
597,Alexander,Nadeau,male,English,0,Yes, physical,active,1943-08-30,2021-10-06,Alexander.Nadeau25188@aol.com,Quebec,,+15797457250
598,Olivia,Beaulieu,female,English,1,Yes, physical,active,1942-12-03,2020-04-20,Olivia.Beaulieu88811@gmx.com,Ontario,,+14169326935
599,Isla,Leblanc,female,English,0,Yes,business,active,1955-06-11,2020-02-05,Isla.Leblanc32346@yahoo.com,Ontario,2021-04-17,+14166254017
600,Everly,Beaulieu,female,English,1,Yes, physical,active,1975-05-08,2021-07-08,Everly.Beaulieu93958@gmail.com,Ontario,,+12896313706
601,Leo,Nguyen,male,English,1,Yes, physical,active,1978-04-28,2020-03-06,Leo.Nguyen63734@gmail.com,Ontario,2021-08-12,+15197917218
602,Aria,Morin,female,English,1,Yes, physical,inactive,1991-05-13,2021-06-07,Aria.Morin73435@gmx.com,Ontario,,+17057079147
603,Lily,Graham,female,English,1,No, physical,active,1972-02-28,2020-04-06,Lily.Graham15602@hotmail.com,Ontario,2019-08-15,+17058264188
604,Ellie,Martin,female,English,0,No, physical,active,1998-09-27,2021-05-20,Ellie.Martin40637@gmail.com,Quebec,2020-12-23,+18732220625
605,Hannah,Lavoie,female,English,0,No,business,active,1992-10-25,2020-02-07,Hannah.Lavoie94873@yahoo.com,Quebec,2021-04-05,+13671506494
606,Owen,King,male,English,0,No, physical,active,2000-02-17,2021-06-19,Owen.King41976@aol.com,Manitoba,,+14314888510
607,Charlie,Lin,female,English,0,Yes,business,active,1976-05-17,2021-08-09,Charlie.Lin6234@yahoo.com,Ontario,,+13431899759
608,Emma,Peters,female,English,1,Yes, physical,active,1993-06-28,2020-09-16,Emma.Peters52287@mail.com,Alberta,,+18259421802
609,Isla,Murray,female,English,1,No, physical,active,1953-10-02,2020-10-04,Isla.Murray77448@yahoo.com,Alberta,2021-07-05,+17806665131
610,Grayson,Evans,male,French,0,No, physical,active,1970-02-16,2020-04-29,Grayson.Evans61283@gmx.com,Alberta,2020-06-01,+17802055221
611,Nathan,Johnston,male,English,0,No, physical,active,1942-09-20,2021-07-07,Nathan.Johnston96907@hotmail.com,Ontario,,+16477082069
612,Theodore,Lin,male,English,1,Yes, physical,active,1997-02-13,2021-11-10,Theodore.Lin85874@yahoo.com,Ontario,,+13439834249
613,Avery,Johnson,female,French,1,Yes, physical,active,1964-09-15,2021-01-31,Avery.Johnson84980@yahoo.com,Ontario,,+12499568036
614,Scarlett,Peters,female,French,0,Yes, physical,active,1998-10-30,2021-10-26,Scarlett.Peters17997@hotmail.com,British Columbia,,+12362530416
615,Everly,Anderson,female,English,0,No, physical,active,1947-01-08,2021-10-04,Everly.Anderson63953@gmx.com,Alberta,,+18251593802
616,Mateo,Peters,male,French,0,Yes, physical,active,1965-08-21,2021-03-15,Mateo.Peters89405@mail.com,Alberta,,+15871004751
617,Benjamin,Ouellet,male,English,1,Yes, physical,active,1967-03-24,2020-03-25,Benjamin.Ouellet64804@gmail.com,Ontario,2021-01-11,+12491003661
618,Nora,Evans,female,English,0,Yes, physical,active,1970-04-08,2021-07-18,Nora.Evans26961@gmx.com,Quebec,,+18195593363
619,Abigail,Evans,female,English,0,No, physical,active,1998-04-30,2021-01-08,Abigail.Evans51902@gmx.com,Quebec,2020-01-01,+15817447365
620,Liam,Nguyen,male,English,1,No,business,active,1953-09-18,2021-06-08,Liam.Nguyen24186@gmx.com,Ontario,,+12268231794
621,Miles,Martin,male,Chinese,1,No, physical,active,1941-04-27,2021-11-02,Miles.Martin54793@yahoo.com,Ontario,,+19056217516
622,Charlotte,Levesque,female,English,1,Yes,business,inactive,1973-09-18,2021-06-28,Charlotte.Levesque96460@mail.com,British Columbia,,+17783352832
623,Theodore,Cote,male,English,1,No, physical,active,1943-08-07,2021-08-22,Theodore.Cote48422@hotmail.com,Quebec,,+15141901135
624,Elliot,Michaud,male,English,1,Yes, physical,active,1981-09-06,2021-07-25,Elliot.Michaud98338@aol.com,Alberta,2020-04-06,+14031691454
625,Jackson,Anderson,male,English,0,Yes, physical,active,1967-02-25,2020-09-06,Jackson.Anderson93976@gmail.com,Manitoba,,+14317029922
626,Jackson,Khan,male,English,0,Yes, physical,active,1994-12-22,2020-12-06,Jackson.Khan69437@hotmail.com,Alberta,,+15871166375
627,Amelia,Belanger,female,English,0,No, physical,active,1959-11-10,2020-08-24,Amelia.Belanger61545@gmx.com,Newfoundland and Labrador,,+17098613093
628,Ethan,Michaud,male,English,1,Yes, physical,active,1967-07-09,2021-05-10,Ethan.Michaud53188@mail.com,Ontario,2021-10-12,+18078192203
629,Mila,Martin,female,English,1,Yes, physical,active,2002-03-09,2020-12-14,Mila.Martin6272@hotmail.com,Quebec,,+18737499386
630,Hannah,Campbell,female,English,1,No, physical,active,1987-03-22,2021-06-19,Hannah.Campbell5012@yahoo.com,Ontario,2020-01-25,+13656105465
631,Everly,Johnston,female,French,0,Yes, physical,active,1954-11-03,2021-11-14,Everly.Johnston7564@hotmail.com,Quebec,2021-06-03,+14182942713
632,Isla,Bouchard,female,English,0,No, physical,active,1984-03-09,2020-05-16,Isla.Bouchard57755@aol.com,Ontario,2020-07-24,+13656051603
633,Ethan,Nguyen,male,English,0,Yes, physical,active,1962-12-25,2021-09-20,Ethan.Nguyen88893@yahoo.com,Quebec,,+15815480713
634,Liam,Patel,male,English,0,No, physical,active,1973-11-12,2021-03-27,Liam.Patel43049@aol.com,Quebec,,+18194896602
635,Lily,Cote,female,English,0,No, physical,active,1960-07-09,2021-04-10,Lily.Cote23105@aol.com,Ontario,2019-10-25,+14379707486
636,Avery,Chen,female,Chinese,0,No,business,inactive,1965-12-26,2021-08-10,Avery.Chen2736@gmail.com,Quebec,2021-08-31,+14384155199
637,Abigail,Johnston,female,English,0,Yes, physical,active,1981-08-30,2020-04-23,Abigail.Johnston59452@gmail.com,British Columbia,,+16728022398
638,Alexander,Morrison,male,English,0,No, physical,inactive,1976-07-18,2021-01-25,Alexander.Morrison6978@gmail.com,Ontario,,+16138358415
639,William,Leblanc,male,English,1,Yes, physical,active,1952-10-06,2020-11-28,William.Leblanc12955@mail.com,British Columbia,2020-09-06,+16042993497
640,Miles,Johnson,male,English,1,Yes,business,active,1980-01-06,2020-03-30,Miles.Johnson33552@hotmail.com,British Columbia,2020-10-10,+16726001146
641,Isla,Lewis,female,French,0,Yes, physical,inactive,1959-05-02,2021-03-30,Isla.Lewis55504@mail.com,Ontario,,+19055280754
642,Logan,Leblanc,male,French,0,Yes, physical,active,2001-09-01,2021-12-24,Logan.Leblanc29597@aol.com,Quebec,2021-07-25,+15818787327
643,Benjamin,Pelletier,male,English,0,Yes, physical,inactive,1998-07-22,2020-09-27,Benjamin.Pelletier88383@yahoo.com,Ontario,,+17055611945
644,Liam,Johnson,male,English,0,Yes,business,active,1997-05-22,2020-10-26,Liam.Johnson11936@gmx.com,Saskatchewan,,+13062203463
645,Everly,Harris,female,English,1,No, physical,active,1982-03-07,2021-01-31,Everly.Harris66867@aol.com,Quebec,2020-08-01,+15145774800
646,Sophia,Khan,female,English,1,Yes, physical,active,1942-08-28,2020-10-21,Sophia.Khan49189@mail.com,Ontario,,+15197646032
647,Logan,Chen,male,English,1,Yes, physical,active,1973-02-28,2020-10-22,Logan.Chen43966@gmail.com,Quebec,,+14509611328
648,Mia,Leblanc,female,French,1,Yes, physical,inactive,1976-03-15,2021-01-20,Mia.Leblanc16980@aol.com,British Columbia,,+16044882685
649,Emma,Morin,female,English,0,Yes, physical,active,1947-03-23,2020-09-30,Emma.Morin65374@yahoo.com,British Columbia,2021-10-12,+12508075022
650,Isla,Johnston,female,French,1,Yes, physical,active,1985-02-13,2021-04-30,Isla.Johnston46470@mail.com,Ontario,2020-08-20,+12492551443
651,Mila,Levesque,female,English,1,No, physical,active,2002-05-05,2020-05-23,Mila.Levesque64931@hotmail.com,Nova Scotia,,+17822552648
652,Luca,Jackson,male,English,0,Yes, physical,active,1977-07-28,2021-12-03,Luca.Jackson90025@yahoo.com,Quebec,,+15143437809
653,Sophia,Murray,female,English,1,Yes, physical,active,1960-08-07,2021-04-18,Sophia.Murray7942@hotmail.com,Ontario,,+12895588096
654,James,Beaulieu,male,French,1,No, physical,active,1981-08-19,2021-08-05,James.Beaulieu90782@gmail.com,Ontario,2020-10-08,+19052839305
655,Ethan,Cote,male,English,1,Yes, physical,active,1963-11-05,2021-05-20,Ethan.Cote89950@hotmail.com,Quebec,2020-09-30,+13672216768
656,Chloe,Campbell,female,French,1,Yes, physical,active,1993-08-24,2021-01-01,Chloe.Campbell96254@yahoo.com,Ontario,2020-03-18,+14379513730
657,Isla,Robinson,female,English,0,Yes,business,active,1944-01-22,2020-12-24,Isla.Robinson22367@yahoo.com,British Columbia,,+16724453768
658,Oliver,MacDonald,male,English,0,No, physical,active,1966-09-29,2020-03-26,Oliver.MacDonald18196@gmx.com,Quebec,2020-12-19,+14187394065
659,Ella,Levesque,female,English,0,No, physical,active,1969-01-30,2020-09-28,Ella.Levesque88477@mail.com,Ontario,2020-03-28,+15485353076
660,Logan,Lin,male,English,1,No, physical,active,1970-05-02,2020-12-18,Logan.Lin24405@mail.com,British Columbia,,+12501154439
661,Emma,Chen,female,English,1,Yes, physical,inactive,1940-05-30,2021-10-04,Emma.Chen40833@yahoo.com,Alberta,,+18253258754
662,Avery,Richard,female,English,1,Yes, physical,active,1961-10-03,2021-01-27,Avery.Richard44038@yahoo.com,Quebec,2020-12-27,+18196060692
663,Levi,Rogen,male,English,0,No, physical,active,1990-10-24,2021-04-24,Levi.Rogen62171@yahoo.com,Alberta,2020-11-23,+15878339284
664,Isabella,Girard,female,English,0,Yes, physical,active,1979-07-07,2020-09-04,Isabella.Girard88061@aol.com,Prince Edward Island,,+19022286140
665,Ethan,Chen,male,French,1,No,business,active,1958-02-15,2020-09-22,Ethan.Chen68323@hotmail.com,British Columbia,2020-08-07,+12507604258
666,Elliot,Mitchell,male,English,0,No, physical,active,1950-05-02,2020-01-23,Elliot.Mitchell27485@hotmail.com,Alberta,,+18252076548
667,Abigail,Murray,female,English,0,Yes, physical,inactive,1957-11-03,2020-07-09,Abigail.Murray3697@gmx.com,Quebec,,+15794291110
668,Leo,Lapointe,male,English,0,Yes,business,active,1951-02-15,2020-09-25,Leo.Lapointe36475@aol.com,British Columbia,2021-09-28,+16724190500
669,Isla,Fortin,female,English,1,Yes, physical,active,1957-10-14,2020-05-12,Isla.Fortin30035@yahoo.com,Quebec,,+15815001519
670,Isla,Morrison,female,English,1,No, physical,active,1970-06-17,2020-11-04,Isla.Morrison3760@yahoo.com,Ontario,,+15487505904
671,Isla,Levesque,female,English,0,Yes, physical,inactive,1955-02-17,2020-06-01,Isla.Levesque42664@hotmail.com,Ontario,,+14374759014
672,Charlie,Fortin,female,English,1,Yes, physical,active,1975-01-05,2021-08-03,Charlie.Fortin60949@yahoo.com,Manitoba,,+12048847215
673,Mateo,Grant,male,English,0,Yes, physical,active,1947-03-31,2021-10-06,Mateo.Grant23959@mail.com,Quebec,,+15798832620
674,Henry,Richard,male,English,1,Yes, physical,active,1988-07-01,2020-02-10,Henry.Richard43749@aol.com,Ontario,2019-11-26,+16134435173
675,Liam,Girard,male,English,0,Yes, physical,active,1991-11-16,2021-07-10,Liam.Girard96186@gmail.com,Ontario,,+18071871144
676,Abigail,Lavoie,female,English,0,No, physical,active,1944-04-07,2021-03-22,Abigail.Lavoie13038@mail.com,Ontario,,+18074375684
677,Miles,Lavoie,male,English,1,Yes, physical,active,1953-07-02,2020-08-27,Miles.Lavoie80085@gmail.com,Quebec,,+15815224281
678,Mia,Fortin,female,English,0,No, physical,active,1975-07-17,2021-07-12,Mia.Fortin54238@aol.com,Ontario,,+15489248829
679,Charlie,Pelletier,female,English,0,No,business,active,1995-10-31,2021-03-05,Charlie.Pelletier57510@gmail.com,Manitoba,,+14317498437
680,Nathan,Leblanc,male,French,1,Yes, physical,active,1983-04-23,2021-04-12,Nathan.Leblanc81764@mail.com,Manitoba,,+12046091812
681,Everly,Khan,female,English,0,Yes, physical,active,1990-12-21,2020-01-06,Everly.Khan24942@mail.com,Ontario,,+13436732255
682,Noah,Belanger,male,English,0,No, physical,active,1962-01-09,2021-10-31,Noah.Belanger20937@aol.com,Ontario,,+14375579556
683,Ethan,Evans,male,English,0,No, physical,active,1999-08-15,2020-12-09,Ethan.Evans30129@aol.com,Ontario,,+12269823385
684,Lily,Landry,female,English,0,Yes, physical,active,1961-03-26,2021-08-10,Lily.Landry35043@yahoo.com,Quebec,2018-10-02,+14503349783
685,Jacob,Beaulieu,male,English,0,Yes, physical,active,1994-03-25,2021-12-28,Jacob.Beaulieu15362@aol.com,Saskatchewan,2020-07-26,+16393740527
686,Leah,Morrison,female,French,0,Yes, physical,active,1975-10-07,2021-03-19,Leah.Morrison66256@aol.com,Quebec,,+13674014981
687,Mateo,Lin,male,English,1,No, physical,inactive,1979-06-29,2021-01-28,Mateo.Lin38597@yahoo.com,Quebec,2020-01-26,+14502685405
688,Logan,Richard,male,English,1,Yes, physical,active,2003-05-06,2020-08-09,Logan.Richard13645@gmail.com,Quebec,,+18737526489
689,Jack,Grant,male,English,1,No, physical,active,1962-09-15,2021-07-19,Jack.Grant38733@yahoo.com,Ontario,,+16474686511
690,Ella,Lewis,female,English,1,No, physical,active,2004-01-10,2020-10-22,Ella.Lewis51111@yahoo.com,British Columbia,,+12368301272
691,Ethan,Gill,male,English,1,No, physical,active,1945-03-23,2021-01-22,Ethan.Gill26015@gmail.com,Quebec,2021-12-08,+18739067595
692,Amelia,Morrison,female,English,0,No, physical,active,1940-05-08,2020-12-21,Amelia.Morrison51655@aol.com,Ontario,2020-01-12,+18073238831
693,Jacob,Grant,male,English,0,Yes, physical,inactive,1990-02-25,2021-12-27,Jacob.Grant25552@hotmail.com,Ontario,2020-05-11,+15193624405
694,Isla,Anderson,female,English,0,Yes, physical,active,1978-08-31,2021-04-03,Isla.Anderson85000@mail.com,Quebec,,+18192209203
695,Nora,Jackson,female,English,0,No, physical,active,1979-09-10,2020-12-21,Nora.Jackson6467@aol.com,Ontario,,+19054735309
696,Emma,Peters,female,English,1,Yes, physical,active,1992-05-11,2021-01-12,Emma.Peters84925@hotmail.com,Quebec,,+14186533600
697,Amelia,Bouchard,female,English,0,Yes,business,active,1955-11-14,2021-12-22,Amelia.Bouchard20590@aol.com,Ontario,,+12898009614
