customer_id,first_name,last_name,gender,age,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,geo,termination_date,msisdn
4443,Mia,Gauthier,female,1992,English,1,Yes, physical,active,1992-02-05,2020-02-21,Mia.Gauthier2907@yahoo.com,Ontario,"[43.684345,-79.431292]",,+15487205946
4444,Mia,Fortin,female,2001,English,1,No,business,active,2001-06-22,2020-11-25,Mia.Fortin12896@aol.com,British Columbia,"[48.423095,-123.366788]",2021-06-21,+12365688962
4445,Avery,Johnston,female,1992,English,1,Yes, physical,active,1992-07-20,2020-08-17,Avery.Johnston78411@yahoo.com,Nova Scotia,"[44.653761, -63.601324]",,+19021145304
4446,Scarlett,Grant,female,1961,English,0,Yes, physical,active,1961-05-20,2020-08-22,Scarlett.Grant63999@gmail.com,Alberta,"[53.530798,-113.511802]",,+15878190638
4447,Scarlett,Jackson,female,1980,English,0,No, physical,active,1980-01-31,2020-03-18,Scarlett.Jackson38023@hotmail.com,Quebec,"[46.807102,-71.211788]",,+18738637541
4448,Liam,Peters,male,2000,Chinese,0,No,business,active,2000-04-02,2021-04-27,Liam.Peters79019@aol.com,Ontario,"[43.684345,-79.431292]",,+19058028841
4449,Mila,Reynolds,female,1973,English,0,Yes, physical,active,1973-04-25,2021-10-23,Mila.Reynolds26648@yahoo.com,Ontario,"[43.684345,-79.431292]",,+13432279398
4450,Elliot,King,male,1945,English,0,No, physical,active,1945-07-22,2020-04-10,Elliot.King27858@hotmail.com,British Columbia,"[48.423095,-123.366788]",,+16041060588
4451,Riley,Campbell,female,1991,French,0,Yes,business,active,1991-06-15,2021-07-15,Riley.Campbell81511@gmail.com,Ontario,"[43.684345,-79.431292]",,+13431399644
4452,Amelia,Lin,female,1989,English,1,Yes,business,active,1989-02-13,2021-09-09,Amelia.Lin59984@hotmail.com,Alberta,"[53.530798,-113.511802]",,+15871167516
4453,Riley,MacDonald,female,1958,English,1,No,business,active,1958-08-07,2021-10-05,Riley.MacDonald74579@mail.com,Ontario,"[43.684345,-79.431292]",,+15191084122
4454,Isla,Khan,female,1994,English,1,No, physical,active,1994-04-07,2021-06-11,Isla.Khan3120@mail.com,Manitoba,"[49.887898, -97.134185]",,+12049806739
4455,Owen,Ouellet,male,1993,English,0,Yes, physical,active,1993-07-17,2020-07-25,Owen.Ouellet66102@yahoo.com,Manitoba,"[49.887898, -97.134185]",,+12048078615
4456,Emma,Rogen,female,1992,English,1,No,business,active,1992-10-02,2021-04-21,Emma.Rogen24665@mail.com,Newfoundland and Labrador,"[47.561796, -52.712189]",2020-03-13,+17092148733
4457,Grayson,Pelletier,male,1995,English,1,No,business,active,1995-12-31,2020-08-06,Grayson.Pelletier73831@mail.com,Ontario,"[43.684345,-79.431292]",,+13655142058
4458,Mia,Campbell,female,1979,English,1,No, physical,inactive,1979-05-11,2021-03-01,Mia.Campbell29618@hotmail.com,Ontario,"[43.684345,-79.431292]",,+17054550263
4459,Miles,Gagnon,male,1957,English,0,Yes, physical,active,1957-01-17,2021-08-10,Miles.Gagnon45424@mail.com,Manitoba,"[49.887898, -97.134185]",,+14318883922
4460,Oliver,Fortin,male,1948,English,1,No, physical,active,1948-05-10,2021-05-05,Oliver.Fortin58618@hotmail.com,Ontario,"[43.684345,-79.431292]",,+13431437025
4461,Levi,Girard,male,2003,English,0,Yes, physical,active,2003-11-09,2021-06-19,Levi.Girard94239@yahoo.com,British Columbia,"[48.423095,-123.366788]",,+16728632491
4462,Ava,Johnson,female,1973,French,0,Yes, physical,active,1973-04-10,2020-03-07,Ava.Johnson87652@yahoo.com,Newfoundland and Labrador,"[47.561796, -52.712189]",2019-07-08,+17097669875
4463,Nora,Rogen,female,1992,French,0,Yes, physical,inactive,1992-09-30,2021-03-21,Nora.Rogen52690@gmx.com,Alberta,"[53.530798,-113.511802]",,+14037574872
4464,Ethan,Cameron,male,1989,English,1,Yes, physical,active,1989-07-30,2020-02-27,Ethan.Cameron8044@yahoo.com,Newfoundland and Labrador,"[47.561796, -52.712189]",,+17099903169
4465,Leo,Grant,male,1941,French,0,Yes, physical,active,1941-03-12,2020-04-18,Leo.Grant32129@gmx.com,Ontario,"[43.684345,-79.431292]",2019-07-02,+15484351342
4466,Abigail,Davis,female,1975,Chinese,0,No, physical,active,1975-06-26,2021-08-14,Abigail.Davis8172@hotmail.com,Nova Scotia,"[44.653761, -63.601324]",,+19028797889
4467,Amelia,Robinson,female,1960,French,1,No, physical,active,1960-02-26,2021-11-29,Amelia.Robinson38410@hotmail.com,Nova Scotia,"[44.653761, -63.601324]",2020-04-19,+19027467920
4468,Henry,Khan,male,1945,English,0,No, physical,active,1945-10-11,2020-08-05,Henry.Khan67239@gmx.com,Ontario,"[43.684345,-79.431292]",2020-04-08,+19057165183
4469,Nora,Nguyen,female,1976,English,0,No, physical,active,1976-10-03,2020-05-19,Nora.Nguyen90090@aol.com,Newfoundland and Labrador,"[47.561796, -52.712189]",2021-04-10,+17097799006
4470,Miles,King,male,1971,English,1,Yes, physical,active,1971-09-22,2021-06-25,Miles.King11249@gmx.com,Ontario,"[43.684345,-79.431292]",2020-02-29,+12891162058
4471,Oliver,Robinson,male,1958,French,0,Yes, physical,active,1958-09-10,2020-07-15,Oliver.Robinson88576@aol.com,Quebec,"[46.807102,-71.211788]",2018-09-07,+13671590156
4472,Benjamin,Fortin,male,1976,English,0,Yes, physical,inactive,1976-06-07,2020-08-07,Benjamin.Fortin95620@yahoo.com,Nova Scotia,"[44.653761, -63.601324]",,+19026654988
4473,Mateo,Belanger,male,1952,English,0,No, physical,active,1952-09-11,2021-04-23,Mateo.Belanger50877@aol.com,Saskatchewan,"[50.464050, -104.605617]",2020-03-21,+16395591097
4474,Everly,Lin,female,1946,English,1,Yes, physical,active,1946-07-18,2020-01-26,Everly.Lin38710@yahoo.com,Quebec,"[46.807102,-71.211788]",,+18196052902
4475,Mason,Patel,male,1985,English,0,Yes, physical,active,1985-10-25,2020-08-19,Mason.Patel9426@yahoo.com,Quebec,"[46.807102,-71.211788]",,+13679925542
4476,Nathan,Gagnon,male,1963,English,1,No, physical,active,1963-08-30,2021-03-31,Nathan.Gagnon67693@yahoo.com,Ontario,"[43.684345,-79.431292]",2020-03-15,+12497642944
4477,Jackson,MacDonald,male,1988,English,0,Yes, physical,active,1988-10-20,2021-10-25,Jackson.MacDonald53921@gmx.com,Ontario,"[43.684345,-79.431292]",2020-12-23,+12495344515
4478,Theodore,Lewis,male,1968,English,1,Yes, physical,active,1968-06-14,2020-10-04,Theodore.Lewis71428@gmx.com,Ontario,"[43.684345,-79.431292]",2021-02-21,+16132405039
4479,Henry,Hall,male,1993,English,1,No, physical,active,1993-02-25,2020-06-02,Henry.Hall81917@mail.com,Quebec,"[46.807102,-71.211788]",2019-10-25,+15793213574
4480,Alexander,Bouchard,male,1994,French,1,No, physical,active,1994-03-30,2021-04-19,Alexander.Bouchard77536@mail.com,British Columbia,"[48.423095,-123.366788]",2020-05-10,+16049644096
4481,Leo,Murray,male,1989,English,0,Yes,business,active,1989-12-19,2021-01-03,Leo.Murray3932@yahoo.com,Ontario,"[43.684345,-79.431292]",2021-06-21,+14375308823
4482,Riley,Nguyen,female,1982,English,0,Yes, physical,active,1982-08-27,2020-07-23,Riley.Nguyen84295@yahoo.com,British Columbia,"[48.423095,-123.366788]",2020-06-10,+17783745686
4483,Liam,Martin,male,1948,French,1,Yes, physical,inactive,1948-08-29,2020-06-14,Liam.Martin49714@gmx.com,Quebec,"[46.807102,-71.211788]",2020-10-28,+13676184946
4484,Hannah,Cameron,female,1966,French,0,Yes, physical,active,1966-02-19,2020-09-10,Hannah.Cameron16107@mail.com,Ontario,"[43.684345,-79.431292]",,+15197002900
4485,Ella,Morrison,female,1989,English,0,Yes, physical,active,1989-10-26,2021-05-26,Ella.Morrison91152@gmail.com,British Columbia,"[48.423095,-123.366788]",,+16721312874
4486,Leo,Lavoie,male,1972,French,0,No, physical,active,1972-10-09,2021-07-14,Leo.Lavoie22240@yahoo.com,Ontario,"[43.684345,-79.431292]",,+15192820501
4487,Scarlett,Davis,female,1988,French,1,No, physical,active,1988-10-08,2020-06-13,Scarlett.Davis48992@gmx.com,Manitoba,"[49.887898, -97.134185]",,+14319757202
4488,Emma,Grant,female,1980,English,1,No, physical,active,1980-12-14,2021-02-10,Emma.Grant75102@gmx.com,Saskatchewan,"[50.464050, -104.605617]",,+13065021152
4489,Scarlett,Nadeau,female,1984,English,0,Yes, physical,active,1984-05-22,2021-02-07,Scarlett.Nadeau77992@gmx.com,Quebec,"[46.807102,-71.211788]",,+15819544059
4490,Isla,Lavoie,female,1975,English,0,Yes, physical,active,1975-11-16,2021-03-14,Isla.Lavoie94481@aol.com,Alberta,"[53.530798,-113.511802]",2020-03-16,+15876834877
4491,Jackson,Pelletier,male,1949,English,0,Yes, physical,inactive,1949-03-02,2021-04-14,Jackson.Pelletier74181@mail.com,Manitoba,"[49.887898, -97.134185]",,+12049047166
4492,Ellie,Bouchard,female,1955,Chinese,0,No, physical,active,1955-07-24,2021-05-12,Ellie.Bouchard79302@aol.com,Ontario,"[43.684345,-79.431292]",,+14162684746
4493,Mia,Robinson,female,1954,French,1,No,business,active,1954-03-26,2020-04-25,Mia.Robinson99777@yahoo.com,Ontario,"[43.684345,-79.431292]",,+14373678098
4494,Ethan,Gill,male,1941,English,0,Yes, physical,active,1941-03-20,2021-11-16,Ethan.Gill55067@gmail.com,British Columbia,"[48.423095,-123.366788]",,+12504056616
4495,Levi,Robinson,male,2003,English,0,Yes, physical,active,2003-07-27,2020-11-08,Levi.Robinson97801@aol.com,Ontario,"[43.684345,-79.431292]",2018-09-22,+12895052068
4496,Hannah,Murphy,female,1968,English,1,Yes, physical,active,1968-11-26,2021-06-02,Hannah.Murphy88726@gmx.com,Ontario,"[43.684345,-79.431292]",2020-04-01,+14374454322
4497,Amelia,Beaulieu,female,1986,Chinese,1,Yes, physical,active,1986-05-19,2021-10-16,Amelia.Beaulieu97521@gmx.com,Ontario,"[43.684345,-79.431292]",,+16474402309
4498,Mia,King,female,1942,English,0,No, physical,inactive,1942-07-02,2020-12-31,Mia.King26042@mail.com,Ontario,"[43.684345,-79.431292]",,+16477606657
4499,Everly,Murray,female,1948,French,0,No, physical,active,1948-02-08,2021-01-08,Everly.Murray95231@yahoo.com,Alberta,"[53.530798,-113.511802]",2020-07-13,+14032808041
4500,Noah,Murphy,male,1967,English,0,Yes, physical,active,1967-11-30,2021-12-25,Noah.Murphy49793@aol.com,Newfoundland and Labrador,"[47.561796, -52.712189]",2020-02-27,+17098785486
4501,Logan,Beaulieu,male,1999,English,0,No, physical,active,1999-07-27,2021-04-19,Logan.Beaulieu44368@yahoo.com,Saskatchewan,"[50.464050, -104.605617]",2020-04-26,+16394973621
4502,Lucas,Kennedy,male,1976,English,0,Yes, physical,active,1976-11-18,2021-09-15,Lucas.Kennedy6513@mail.com,Quebec,"[46.807102,-71.211788]",2021-11-01,+15143324707
4503,Riley,Gauthier,female,1959,English,0,No, physical,active,1959-02-27,2021-11-29,Riley.Gauthier53326@yahoo.com,Nova Scotia,"[44.653761, -63.601324]",2018-10-14,+17825821854
4504,Owen,Pelletier,male,1996,English,1,No, physical,active,1996-07-21,2020-07-24,Owen.Pelletier36525@hotmail.com,Quebec,"[46.807102,-71.211788]",,+18736404194
4505,Lily,Murray,female,1979,French,1,No, physical,active,1979-10-09,2021-06-10,Lily.Murray78158@hotmail.com,Ontario,"[43.684345,-79.431292]",2020-09-06,+13438062839
4506,Zoey,Chen,female,1968,English,1,No, physical,active,1968-01-18,2020-04-18,Zoey.Chen21092@gmx.com,Ontario,"[43.684345,-79.431292]",,+13659809771
4507,Isla,Leblanc,female,1976,Chinese,0,No, physical,active,1976-09-18,2021-12-31,Isla.Leblanc98824@hotmail.com,British Columbia,"[48.423095,-123.366788]",,+12508078127
4508,Ava,MacDonald,female,1960,English,1,Yes, physical,active,1960-03-26,2021-01-12,Ava.MacDonald30830@yahoo.com,Ontario,"[43.684345,-79.431292]",,+16134867949
4509,Elliot,Ouellet,male,1967,English,1,Yes, physical,active,1967-06-01,2021-11-27,Elliot.Ouellet27256@hotmail.com,Ontario,"[43.684345,-79.431292]",2019-08-10,+12264779082
4510,Riley,Leblanc,female,1961,English,1,No, physical,active,1961-06-05,2021-07-26,Riley.Leblanc76041@hotmail.com,Alberta,"[53.530798,-113.511802]",2020-04-03,+15872767602
4511,Levi,Gagnon,male,1985,English,0,No, physical,active,1985-04-29,2020-01-23,Levi.Gagnon60458@aol.com,Quebec,"[46.807102,-71.211788]",2021-03-15,+14187340619
4512,Jack,Hall,male,1972,English,1,No, physical,active,1972-01-28,2020-01-03,Jack.Hall66400@yahoo.com,Ontario,"[43.684345,-79.431292]",2020-04-02,+13656542353
4513,Noah,Cameron,male,1966,French,1,Yes,business,active,1966-09-30,2021-10-07,Noah.Cameron61053@gmail.com,Ontario,"[43.684345,-79.431292]",,+16473841868
4514,Leo,Murphy,male,2000,English,1,Yes, physical,active,2000-02-25,2020-06-13,Leo.Murphy36273@yahoo.com,Quebec,"[46.807102,-71.211788]",,+18734829996
4515,Mia,Fortin,female,1946,French,1,Yes, physical,active,1946-12-14,2020-05-28,Mia.Fortin13144@hotmail.com,Quebec,"[46.807102,-71.211788]",,+15798808157
4516,Lily,Michaud,female,1991,English,0,Yes, physical,active,1991-06-23,2020-11-25,Lily.Michaud43746@mail.com,Ontario,"[43.684345,-79.431292]",2021-01-24,+14163687137
4517,Ellie,Kennedy,female,1955,English,0,Yes, physical,active,1955-07-05,2020-01-29,Ellie.Kennedy1631@mail.com,Ontario,"[43.684345,-79.431292]",,+16135949986
4518,Logan,Gagnon,male,1953,English,0,Yes, physical,inactive,1953-08-20,2021-03-17,Logan.Gagnon90167@aol.com,Ontario,"[43.684345,-79.431292]",2019-09-30,+18077793257
4519,William,Richard,male,1963,English,1,No, physical,active,1963-05-01,2020-08-30,William.Richard85439@aol.com,Quebec,"[46.807102,-71.211788]",,+15819639696
4520,Abigail,Nguyen,female,1947,English,1,Yes, physical,active,1947-10-31,2020-02-16,Abigail.Nguyen15343@hotmail.com,Quebec,"[46.807102,-71.211788]",,+14389831974
4521,Benjamin,King,male,1947,English,0,No, physical,active,1947-01-03,2020-11-27,Benjamin.King27653@hotmail.com,Ontario,"[43.684345,-79.431292]",2020-05-18,+18079028452
4522,Miles,Harris,male,1973,English,0,Yes, physical,active,1973-02-24,2020-02-27,Miles.Harris5437@gmx.com,Ontario,"[43.684345,-79.431292]",2020-06-05,+18077676583
4523,Grayson,Kennedy,male,1976,English,1,No, physical,active,1976-09-19,2021-11-02,Grayson.Kennedy62890@mail.com,British Columbia,"[48.423095,-123.366788]",2020-09-26,+12362516637
4524,Elliot,Robinson,male,1977,French,1,No,business,active,1977-05-28,2021-02-12,Elliot.Robinson85068@gmail.com,Alberta,"[53.530798,-113.511802]",2020-02-26,+18256240852
4525,Logan,Cote,male,1947,English,1,No, physical,active,1947-11-04,2020-10-29,Logan.Cote24068@aol.com,British Columbia,"[48.423095,-123.366788]",2021-06-12,+16047339462
4526,Lucas,Harris,male,1984,English,0,Yes, physical,inactive,1984-05-20,2020-11-01,Lucas.Harris2715@aol.com,Quebec,"[46.807102,-71.211788]",,+14383241776
4527,William,Reynolds,male,1968,English,1,Yes, physical,active,1968-12-16,2021-05-13,William.Reynolds34423@gmx.com,Quebec,"[46.807102,-71.211788]",,+15794187040
4528,James,Nadeau,male,1969,English,1,Yes, physical,active,1969-01-09,2021-12-15,James.Nadeau54468@gmx.com,Ontario,"[43.684345,-79.431292]",,+19055086413
4529,Abigail,Bouchard,female,1956,English,1,No, physical,active,1956-04-12,2021-02-26,Abigail.Bouchard12030@aol.com,Ontario,"[43.684345,-79.431292]",2020-07-02,+16138807632
4530,Leah,Peters,female,1947,English,0,No,business,active,1947-03-16,2020-01-23,Leah.Peters25967@mail.com,Quebec,"[46.807102,-71.211788]",2020-03-18,+14184833652
4531,Hannah,Pelletier,female,2004,English,1,Yes,business,active,2004-01-30,2020-05-03,Hannah.Pelletier73325@gmx.com,Ontario,"[43.684345,-79.431292]",2020-02-22,+13654374975
4532,Abigail,Martin,female,1990,English,1,Yes, physical,active,1990-04-22,2020-01-09,Abigail.Martin502@gmail.com,Ontario,"[43.684345,-79.431292]",,+13435878318
4533,Lucas,Gill,male,1942,Chinese,1,No, physical,inactive,1942-07-13,2021-04-05,Lucas.Gill77649@yahoo.com,Quebec,"[46.807102,-71.211788]",,+18739524447
4534,Riley,Johnston,female,1992,English,1,Yes, physical,active,1992-05-07,2020-02-12,Riley.Johnston33223@hotmail.com,Quebec,"[46.807102,-71.211788]",,+18194860435
4535,James,Levesque,male,1984,French,0,Yes, physical,active,1984-06-18,2021-11-03,James.Levesque41634@aol.com,Ontario,"[43.684345,-79.431292]",,+12891168551
4536,Oliver,Anderson,male,1998,English,1,No, physical,active,1998-06-23,2021-09-20,Oliver.Anderson46952@mail.com,Ontario,"[43.684345,-79.431292]",,+14162307512
4537,Leo,Nguyen,male,1973,English,1,No,business,active,1973-06-11,2020-11-13,Leo.Nguyen11835@aol.com,Alberta,"[53.530798,-113.511802]",2021-04-15,+14038921824
4538,Leo,Robinson,male,1978,English,1,Yes, physical,active,1978-12-24,2021-05-16,Leo.Robinson99939@aol.com,British Columbia,"[48.423095,-123.366788]",,+12369084571
4539,Nora,Murphy,female,1967,English,0,No, physical,active,1967-11-20,2021-03-03,Nora.Murphy15367@gmx.com,Alberta,"[53.530798,-113.511802]",,+14033744211
4540,Theodore,Martin,male,1971,English,0,Yes, physical,inactive,1971-03-16,2021-05-21,Theodore.Martin41800@yahoo.com,Quebec,"[46.807102,-71.211788]",,+18198665123
4541,Hannah,Lewis,female,1983,English,1,No, physical,active,1983-04-29,2021-02-18,Hannah.Lewis54293@gmx.com,Ontario,"[43.684345,-79.431292]",,+12499998472
4542,James,Levesque,male,1952,English,0,No, physical,active,1952-08-08,2021-04-15,James.Levesque73012@mail.com,Alberta,"[53.530798,-113.511802]",,+18251019789
4543,Charlotte,Beaulieu,female,1953,English,1,No, physical,active,1953-05-21,2020-12-04,Charlotte.Beaulieu10288@gmx.com,Alberta,"[53.530798,-113.511802]",2019-01-22,+15877331236
4544,Ella,Lavoie,female,1958,English,1,No,business,inactive,1958-12-09,2021-07-22,Ella.Lavoie43768@yahoo.com,Ontario,"[43.684345,-79.431292]",,+14373858698
4545,Noah,Chen,male,1944,French,0,No, physical,active,1944-05-21,2020-03-17,Noah.Chen25001@mail.com,Quebec,"[46.807102,-71.211788]",,+14184899909
4546,Mia,Mitchell,female,1970,English,0,Yes, physical,active,1970-05-15,2021-08-09,Mia.Mitchell3486@hotmail.com,Nova Scotia,"[44.653761, -63.601324]",,+17822299163
4547,Aria,Michaud,female,1981,English,1,Yes, physical,active,1981-03-14,2020-01-13,Aria.Michaud10158@gmx.com,Alberta,"[53.530798,-113.511802]",2019-07-22,+15879641125
4548,Luca,Jackson,male,1996,English,1,No, physical,active,1996-03-27,2021-10-16,Luca.Jackson49189@mail.com,Ontario,"[43.684345,-79.431292]",,+13653646830
4549,Leah,Pelletier,female,1952,French,1,Yes, physical,active,1952-09-10,2020-07-10,Leah.Pelletier92920@yahoo.com,Ontario,"[43.684345,-79.431292]",,+13437426220
4550,Logan,Bouchard,male,1952,English,0,No, physical,active,1952-05-22,2020-10-14,Logan.Bouchard57191@gmail.com,Manitoba,"[49.887898, -97.134185]",,+12046392222
4551,Leah,Richard,female,1994,English,0,No, physical,inactive,1994-01-09,2021-03-09,Leah.Richard7134@gmail.com,New Brunswick,"[45.956694, -66.658084]",2021-07-08,+15066327395
4552,Henry,Peters,male,1944,English,1,Yes, physical,active,1944-09-14,2020-01-28,Henry.Peters5794@mail.com,Quebec,"[46.807102,-71.211788]",2020-06-06,+18739943258
4553,Nora,Jackson,female,1954,English,1,Yes,business,active,1954-03-19,2021-11-06,Nora.Jackson8179@aol.com,Ontario,"[43.684345,-79.431292]",,+12892530963
4554,Avery,Graham,female,1998,English,0,No, physical,active,1998-11-06,2021-03-14,Avery.Graham97957@hotmail.com,Quebec,"[46.807102,-71.211788]",,+14188257015
4555,Henry,Beaulieu,male,1940,French,1,Yes, physical,active,1940-11-28,2020-05-12,Henry.Beaulieu95237@yahoo.com,Alberta,"[53.530798,-113.511802]",,+15878730086
4556,Amelia,Peters,female,1968,English,0,Yes, physical,active,1968-09-11,2021-05-12,Amelia.Peters606@gmx.com,Ontario,"[43.684345,-79.431292]",2020-09-09,+18072119670
4557,Hannah,Khan,female,1957,English,1,No, physical,active,1957-12-10,2021-01-27,Hannah.Khan78286@gmail.com,British Columbia,"[48.423095,-123.366788]",2020-09-18,+16722179745
4558,Sophia,Cote,female,1965,English,0,Yes, physical,active,1965-02-19,2021-02-03,Sophia.Cote51901@mail.com,Quebec,"[46.807102,-71.211788]",,+18194867809
4559,Miles,Rogen,male,1943,English,1,Yes, physical,inactive,1943-12-26,2021-02-19,Miles.Rogen63426@yahoo.com,British Columbia,"[48.423095,-123.366788]",,+17783153288
4560,Charlie,Beaulieu,female,2001,English,0,No, physical,active,2001-04-30,2021-03-22,Charlie.Beaulieu35632@hotmail.com,Nova Scotia,"[44.653761, -63.601324]",2019-10-25,+19027665858
4561,Jack,Murphy,male,1990,Chinese,1,No, physical,active,1990-11-05,2021-10-21,Jack.Murphy86278@gmx.com,Ontario,"[43.684345,-79.431292]",,+13655292769
4562,Miles,Lapointe,male,1955,English,1,Yes, physical,active,1955-03-17,2021-01-31,Miles.Lapointe71570@mail.com,Ontario,"[43.684345,-79.431292]",,+15486595819
4563,Benjamin,Lapointe,male,1945,French,0,No, physical,active,1945-04-19,2020-09-15,Benjamin.Lapointe34834@hotmail.com,Quebec,"[46.807102,-71.211788]",,+18191428157
4564,Levi,Gauthier,male,1959,English,0,No,business,active,1959-06-22,2020-05-21,Levi.Gauthier30792@gmail.com,Ontario,"[43.684345,-79.431292]",2020-02-04,+16474338904
